source;target;interaction;directed;
I415;2253;16;YANLIŞ;
I415;2254;16;YANLIŞ;
I415;2255;16;YANLIŞ;
I415;2256;16;YANLIŞ;
I415;2257;16;YANLIŞ;
I415;2258;16;YANLIŞ;
I415;2259;16;YANLIŞ;
I415;2260;16;YANLIŞ;
I415;2261;16;YANLIŞ;
I415;2262;16;YANLIŞ;
I415;2263;16;YANLIŞ;
I415;2264;16;YANLIŞ;
I415;2265;16;YANLIŞ;
I415;2266;16;YANLIŞ;
I415;2267;16;YANLIŞ;
I415;2268;16;YANLIŞ;
I415;2269;16;YANLIŞ;
I415;2270;16;YANLIŞ;
I415;2271;16;YANLIŞ;
I415;2272;16;YANLIŞ;
I415;2273;16;YANLIŞ;
I415;2274;16;YANLIŞ;
I415;2275;16;YANLIŞ;
I415;2276;16;YANLIŞ;
I415;2277;16;YANLIŞ;
I415;2278;16;YANLIŞ;
I415;2279;16;YANLIŞ;
I415;2280;16;YANLIŞ;
I415;2281;16;YANLIŞ;
I415;2282;16;YANLIŞ;
I415;2283;16;YANLIŞ;
I415;2284;16;YANLIŞ;
I415;2285;16;YANLIŞ;
I415;2286;16;YANLIŞ;
I415;2287;16;YANLIŞ;
I415;2288;16;YANLIŞ;
I415;2289;16;YANLIŞ;
I415;2290;16;YANLIŞ;
I415;2291;16;YANLIŞ;
I415;2292;16;YANLIŞ;
I415;2293;16;YANLIŞ;
I415;2294;16;YANLIŞ;
I415;2295;16;YANLIŞ;
I415;2296;16;YANLIŞ;
I415;2297;16;YANLIŞ;
I415;2298;16;YANLIŞ;
I415;2299;16;YANLIŞ;
I415;2300;16;YANLIŞ;
I415;2301;16;YANLIŞ;
I415;2302;16;YANLIŞ;
I415;2303;16;YANLIŞ;
I415;2304;16;YANLIŞ;
I415;2305;16;YANLIŞ;
I415;2306;16;YANLIŞ;
I415;2307;16;YANLIŞ;
I415;2308;16;YANLIŞ;
I415;2309;16;YANLIŞ;
I415;2310;16;YANLIŞ;
I415;2311;16;YANLIŞ;
I415;2312;16;YANLIŞ;
I415;2313;16;YANLIŞ;
I415;2314;16;YANLIŞ;
I415;2315;16;YANLIŞ;
I415;2316;16;YANLIŞ;
I415;2317;16;YANLIŞ;
I415;2318;16;YANLIŞ;
I415;2319;16;YANLIŞ;
I415;2320;16;YANLIŞ;
I415;2321;16;YANLIŞ;
I415;2322;16;YANLIŞ;
I415;2323;16;YANLIŞ;
I415;2324;16;YANLIŞ;
I415;2325;16;YANLIŞ;
I415;2326;16;YANLIŞ;
I415;2327;16;YANLIŞ;
I415;2328;16;YANLIŞ;
I415;2329;16;YANLIŞ;
I415;2330;16;YANLIŞ;
I415;2331;16;YANLIŞ;
I415;2332;16;YANLIŞ;
I415;2333;16;YANLIŞ;
I415;2334;16;YANLIŞ;
I415;2335;16;YANLIŞ;
I415;2336;16;YANLIŞ;
I415;2337;16;YANLIŞ;
I415;2338;16;YANLIŞ;
I415;2339;16;YANLIŞ;
I415;2340;16;YANLIŞ;
I415;2341;16;YANLIŞ;
I415;2342;16;YANLIŞ;
I415;2343;16;YANLIŞ;
I415;2344;16;YANLIŞ;
I415;2345;16;YANLIŞ;
I415;2346;16;YANLIŞ;
I415;2347;16;YANLIŞ;
I415;2348;16;YANLIŞ;
I415;2349;16;YANLIŞ;
I415;2350;16;YANLIŞ;
I415;2351;16;YANLIŞ;
I415;2352;16;YANLIŞ;
I415;2353;16;YANLIŞ;
I415;2354;16;YANLIŞ;
I415;2355;16;YANLIŞ;
I415;2356;16;YANLIŞ;
I415;2357;16;YANLIŞ;
I415;2358;16;YANLIŞ;
I415;2359;16;YANLIŞ;
I415;2360;16;YANLIŞ;
I415;2361;16;YANLIŞ;
I415;2362;16;YANLIŞ;
I415;2363;16;YANLIŞ;
I415;2364;16;YANLIŞ;
I415;2365;16;YANLIŞ;
I415;2366;16;YANLIŞ;
I415;2367;16;YANLIŞ;
I415;2368;16;YANLIŞ;
I415;2369;16;YANLIŞ;
I415;2370;16;YANLIŞ;
I415;2371;16;YANLIŞ;
I415;2372;16;YANLIŞ;
I415;2373;16;YANLIŞ;
I415;2374;16;YANLIŞ;
I415;2375;16;YANLIŞ;
I415;2376;16;YANLIŞ;
I415;2377;16;YANLIŞ;
I415;2378;16;YANLIŞ;
I415;2379;16;YANLIŞ;
I415;2380;16;YANLIŞ;
I415;2381;16;YANLIŞ;
I415;2382;16;YANLIŞ;
I415;2383;16;YANLIŞ;
I415;2384;16;YANLIŞ;
I415;2385;16;YANLIŞ;
I415;2386;16;YANLIŞ;
I415;2387;16;YANLIŞ;
I415;2388;16;YANLIŞ;
I415;2389;16;YANLIŞ;
I415;2390;16;YANLIŞ;
I415;2391;16;YANLIŞ;
I415;2392;16;YANLIŞ;
I415;2393;16;YANLIŞ;
I415;2394;16;YANLIŞ;
I415;2395;16;YANLIŞ;
I415;2396;16;YANLIŞ;
I415;2397;16;YANLIŞ;
I415;2398;16;YANLIŞ;
I415;2399;16;YANLIŞ;
I415;2400;16;YANLIŞ;
I415;2401;16;YANLIŞ;
I415;2402;16;YANLIŞ;
I415;2403;16;YANLIŞ;
I415;2404;16;YANLIŞ;
I415;2405;16;YANLIŞ;
I415;2406;16;YANLIŞ;
I415;2407;16;YANLIŞ;
I415;2408;16;YANLIŞ;
I415;2409;16;YANLIŞ;
I415;2410;16;YANLIŞ;
I415;2411;16;YANLIŞ;
I415;2412;16;YANLIŞ;
I415;2413;16;YANLIŞ;
I415;2414;16;YANLIŞ;
I415;2415;16;YANLIŞ;
I415;2416;16;YANLIŞ;
I415;2417;16;YANLIŞ;
I415;2418;16;YANLIŞ;
I415;2419;16;YANLIŞ;
I415;2420;16;YANLIŞ;
I415;2421;16;YANLIŞ;
I415;2422;16;YANLIŞ;
I415;2423;16;YANLIŞ;
I415;2424;16;YANLIŞ;
I415;2425;16;YANLIŞ;
I415;2426;16;YANLIŞ;
I415;2427;16;YANLIŞ;
I415;2428;16;YANLIŞ;
I415;2429;16;YANLIŞ;
I415;2430;16;YANLIŞ;
I415;2431;16;YANLIŞ;
I415;2432;16;YANLIŞ;
I415;2433;16;YANLIŞ;
I415;2434;16;YANLIŞ;
I415;2435;16;YANLIŞ;
I415;2436;16;YANLIŞ;
I415;2437;16;YANLIŞ;
I415;2438;16;YANLIŞ;
I415;2439;16;YANLIŞ;
I415;2440;16;YANLIŞ;
I415;2441;16;YANLIŞ;
I415;2442;16;YANLIŞ;
I415;2443;16;YANLIŞ;
I415;2444;16;YANLIŞ;
I415;2445;16;YANLIŞ;
I415;2446;16;YANLIŞ;
I415;2447;16;YANLIŞ;
I415;2448;16;YANLIŞ;
I415;2449;16;YANLIŞ;
I415;2450;16;YANLIŞ;
I415;2451;16;YANLIŞ;
I415;2452;16;YANLIŞ;
I415;2453;16;YANLIŞ;
I415;2454;16;YANLIŞ;
I415;2455;16;YANLIŞ;
I415;2456;16;YANLIŞ;
I415;2457;16;YANLIŞ;
I415;2458;16;YANLIŞ;
I415;2459;16;YANLIŞ;
I415;2460;16;YANLIŞ;
I415;2461;16;YANLIŞ;
I415;2462;16;YANLIŞ;
I415;2463;16;YANLIŞ;
I415;2464;16;YANLIŞ;
I415;2465;16;YANLIŞ;
I415;2466;16;YANLIŞ;
I415;2467;16;YANLIŞ;
I415;2468;16;YANLIŞ;
I415;2469;16;YANLIŞ;
I415;2470;16;YANLIŞ;
I415;2471;16;YANLIŞ;
I415;2472;16;YANLIŞ;
I415;2473;16;YANLIŞ;
I415;2474;16;YANLIŞ;
I415;2475;16;YANLIŞ;
I415;2476;16;YANLIŞ;
I415;2477;16;YANLIŞ;
I415;2478;16;YANLIŞ;
I415;2479;16;YANLIŞ;
I415;2480;16;YANLIŞ;
I415;2481;16;YANLIŞ;
I415;2482;16;YANLIŞ;
I415;2483;16;YANLIŞ;
I415;2484;16;YANLIŞ;
I415;2485;16;YANLIŞ;
I415;2486;16;YANLIŞ;
I415;2487;16;YANLIŞ;
I415;2488;16;YANLIŞ;
I415;2489;16;YANLIŞ;
I415;2490;16;YANLIŞ;
I415;2491;16;YANLIŞ;
I415;2492;16;YANLIŞ;
I415;2493;16;YANLIŞ;
I415;2494;16;YANLIŞ;
I415;2495;16;YANLIŞ;
I415;2496;16;YANLIŞ;
I415;2497;16;YANLIŞ;
I415;2498;16;YANLIŞ;
I415;2499;16;YANLIŞ;
I415;2500;16;YANLIŞ;
I415;2501;16;YANLIŞ;
I415;2502;16;YANLIŞ;
I415;2503;16;YANLIŞ;
I415;2504;16;YANLIŞ;
I415;2505;16;YANLIŞ;
I415;2506;16;YANLIŞ;
I415;2507;16;YANLIŞ;
I415;2508;16;YANLIŞ;
I415;2509;16;YANLIŞ;
I415;2510;16;YANLIŞ;
I415;2511;16;YANLIŞ;
I415;2512;16;YANLIŞ;
I415;2513;16;YANLIŞ;
I415;2514;16;YANLIŞ;
I415;2515;16;YANLIŞ;
I415;2516;16;YANLIŞ;
I415;2517;16;YANLIŞ;
I415;2518;16;YANLIŞ;
I415;2519;16;YANLIŞ;
I415;2520;16;YANLIŞ;
I415;2521;16;YANLIŞ;
I415;2522;16;YANLIŞ;
I415;2523;16;YANLIŞ;
I415;2524;16;YANLIŞ;
I415;2525;16;YANLIŞ;
I415;2526;16;YANLIŞ;
I415;2527;16;YANLIŞ;
I415;2528;16;YANLIŞ;
I415;2529;16;YANLIŞ;
I415;2530;16;YANLIŞ;
I415;2531;16;YANLIŞ;
I415;2532;16;YANLIŞ;
I415;2533;16;YANLIŞ;
I415;2534;16;YANLIŞ;
I415;2535;16;YANLIŞ;
I415;2536;16;YANLIŞ;
I415;2537;16;YANLIŞ;
I415;2538;16;YANLIŞ;
I415;2539;16;YANLIŞ;
I415;2540;16;YANLIŞ;
I415;2541;16;YANLIŞ;
I415;2542;16;YANLIŞ;
I415;2543;16;YANLIŞ;
I415;2544;16;YANLIŞ;
I415;2545;16;YANLIŞ;
I415;2546;16;YANLIŞ;
I415;2547;16;YANLIŞ;
I415;2548;16;YANLIŞ;
I415;2549;16;YANLIŞ;
I415;2550;16;YANLIŞ;
I415;2551;16;YANLIŞ;
I415;2552;16;YANLIŞ;
I415;2553;16;YANLIŞ;
I415;2554;16;YANLIŞ;
I415;2555;16;YANLIŞ;
I415;2556;16;YANLIŞ;
I415;2557;16;YANLIŞ;
I415;2558;16;YANLIŞ;
I415;2559;16;YANLIŞ;
I415;2560;16;YANLIŞ;
I415;2561;16;YANLIŞ;
I415;2562;16;YANLIŞ;
I415;2563;16;YANLIŞ;
I415;2564;16;YANLIŞ;
I415;2565;16;YANLIŞ;
I415;2566;16;YANLIŞ;
I415;2567;16;YANLIŞ;
I415;2568;16;YANLIŞ;
I415;2569;16;YANLIŞ;
I415;2570;16;YANLIŞ;
I415;2571;16;YANLIŞ;
I415;2572;16;YANLIŞ;
I415;2573;16;YANLIŞ;
I415;2574;16;YANLIŞ;
I415;2575;16;YANLIŞ;
I415;2576;16;YANLIŞ;
I415;2577;16;YANLIŞ;
I415;2578;16;YANLIŞ;
I415;2579;16;YANLIŞ;
I415;2580;16;YANLIŞ;
I415;2581;16;YANLIŞ;
I415;2582;16;YANLIŞ;
I415;2583;16;YANLIŞ;
I415;2584;16;YANLIŞ;
I415;2585;16;YANLIŞ;
I415;2586;16;YANLIŞ;
I415;2587;16;YANLIŞ;
I415;2588;16;YANLIŞ;
I415;2589;16;YANLIŞ;
I415;2590;16;YANLIŞ;
I415;2591;16;YANLIŞ;
I415;I414;16;YANLIŞ;
I415;I413;16;YANLIŞ;
I415;I412;16;YANLIŞ;
I415;I411;16;YANLIŞ;
I415;I410;16;YANLIŞ;
I415;I409;16;YANLIŞ;
I415;I408;16;YANLIŞ;
I415;I407;16;YANLIŞ;
I415;I406;16;YANLIŞ;
I415;I405;16;YANLIŞ;
I415;I404;16;YANLIŞ;
I415;I403;16;YANLIŞ;
I415;I402;16;YANLIŞ;
I415;I401;16;YANLIŞ;
I415;I399;16;YANLIŞ;
I415;I398;16;YANLIŞ;
I415;I397;16;YANLIŞ;
I415;I396;16;YANLIŞ;
I414;2251;16;YANLIŞ;
I414;2252;16;YANLIŞ;
I414;2253;16;YANLIŞ;
I414;2254;16;YANLIŞ;
I414;2255;16;YANLIŞ;
I414;2256;16;YANLIŞ;
I414;2257;16;YANLIŞ;
I414;2258;16;YANLIŞ;
I414;2259;16;YANLIŞ;
I414;2260;16;YANLIŞ;
I414;2261;16;YANLIŞ;
I414;2262;16;YANLIŞ;
I414;2263;16;YANLIŞ;
I414;2264;16;YANLIŞ;
I414;2265;16;YANLIŞ;
I414;2266;16;YANLIŞ;
I414;2267;16;YANLIŞ;
I414;2268;16;YANLIŞ;
I414;2269;16;YANLIŞ;
I414;2270;16;YANLIŞ;
I414;2271;16;YANLIŞ;
I414;2272;16;YANLIŞ;
I414;2273;16;YANLIŞ;
I414;2274;16;YANLIŞ;
I414;2275;16;YANLIŞ;
I414;2276;16;YANLIŞ;
I414;2277;16;YANLIŞ;
I414;2278;16;YANLIŞ;
I414;2279;16;YANLIŞ;
I414;2280;16;YANLIŞ;
I414;2281;16;YANLIŞ;
I414;2282;16;YANLIŞ;
I414;2283;16;YANLIŞ;
I414;2284;16;YANLIŞ;
I414;2285;16;YANLIŞ;
I414;2286;16;YANLIŞ;
I414;2287;16;YANLIŞ;
I414;2288;16;YANLIŞ;
I414;2289;16;YANLIŞ;
I414;2290;16;YANLIŞ;
I414;2291;16;YANLIŞ;
I414;2292;16;YANLIŞ;
I414;2293;16;YANLIŞ;
I414;2294;16;YANLIŞ;
I414;2295;16;YANLIŞ;
I414;2296;16;YANLIŞ;
I414;2297;16;YANLIŞ;
I414;2298;16;YANLIŞ;
I414;2299;16;YANLIŞ;
I414;2300;16;YANLIŞ;
I414;2301;16;YANLIŞ;
I414;2302;16;YANLIŞ;
I414;2303;16;YANLIŞ;
I414;2304;16;YANLIŞ;
I414;2305;16;YANLIŞ;
I414;2306;16;YANLIŞ;
I414;2307;16;YANLIŞ;
I414;2308;16;YANLIŞ;
I414;2309;16;YANLIŞ;
I414;2310;16;YANLIŞ;
I414;2311;16;YANLIŞ;
I414;2312;16;YANLIŞ;
I414;2313;16;YANLIŞ;
I414;2314;16;YANLIŞ;
I414;2315;16;YANLIŞ;
I414;2316;16;YANLIŞ;
I414;2317;16;YANLIŞ;
I414;2318;16;YANLIŞ;
I414;2319;16;YANLIŞ;
I414;2320;16;YANLIŞ;
I414;2321;16;YANLIŞ;
I414;2322;16;YANLIŞ;
I414;2323;16;YANLIŞ;
I414;2324;16;YANLIŞ;
I414;2325;16;YANLIŞ;
I414;2326;16;YANLIŞ;
I414;2327;16;YANLIŞ;
I414;2328;16;YANLIŞ;
I414;2329;16;YANLIŞ;
I414;2330;16;YANLIŞ;
I414;2331;16;YANLIŞ;
I414;2332;16;YANLIŞ;
I414;2333;16;YANLIŞ;
I414;2334;16;YANLIŞ;
I414;2335;16;YANLIŞ;
I414;2336;16;YANLIŞ;
I414;2337;16;YANLIŞ;
I414;2338;16;YANLIŞ;
I414;2339;16;YANLIŞ;
I414;2340;16;YANLIŞ;
I414;2341;16;YANLIŞ;
I414;2342;16;YANLIŞ;
I414;2343;16;YANLIŞ;
I414;2344;16;YANLIŞ;
I414;2345;16;YANLIŞ;
I414;2346;16;YANLIŞ;
I414;2347;16;YANLIŞ;
I414;2348;16;YANLIŞ;
I414;2349;16;YANLIŞ;
I414;2350;16;YANLIŞ;
I414;2351;16;YANLIŞ;
I414;2352;16;YANLIŞ;
I414;2353;16;YANLIŞ;
I414;2354;16;YANLIŞ;
I414;2355;16;YANLIŞ;
I414;2356;16;YANLIŞ;
I414;2357;16;YANLIŞ;
I414;2358;16;YANLIŞ;
I414;2359;16;YANLIŞ;
I414;2360;16;YANLIŞ;
I414;2361;16;YANLIŞ;
I414;2362;16;YANLIŞ;
I414;2363;16;YANLIŞ;
I414;2364;16;YANLIŞ;
I414;2365;16;YANLIŞ;
I414;2366;16;YANLIŞ;
I414;2367;16;YANLIŞ;
I414;2368;16;YANLIŞ;
I414;2369;16;YANLIŞ;
I414;2370;16;YANLIŞ;
I414;2371;16;YANLIŞ;
I414;2372;16;YANLIŞ;
I414;2373;16;YANLIŞ;
I414;2374;16;YANLIŞ;
I414;2375;16;YANLIŞ;
I414;2376;16;YANLIŞ;
I414;2377;16;YANLIŞ;
I414;2378;16;YANLIŞ;
I414;2379;16;YANLIŞ;
I414;2380;16;YANLIŞ;
I414;2381;16;YANLIŞ;
I414;2382;16;YANLIŞ;
I414;2383;16;YANLIŞ;
I414;2384;16;YANLIŞ;
I414;2385;16;YANLIŞ;
I414;2386;16;YANLIŞ;
I414;2387;16;YANLIŞ;
I414;2388;16;YANLIŞ;
I414;2389;16;YANLIŞ;
I414;2390;16;YANLIŞ;
I414;2391;16;YANLIŞ;
I414;2392;16;YANLIŞ;
I414;2393;16;YANLIŞ;
I414;2394;16;YANLIŞ;
I414;2395;16;YANLIŞ;
I414;2396;16;YANLIŞ;
I414;2397;16;YANLIŞ;
I414;2398;16;YANLIŞ;
I414;2399;16;YANLIŞ;
I414;2400;16;YANLIŞ;
I414;2401;16;YANLIŞ;
I414;2402;16;YANLIŞ;
I414;2403;16;YANLIŞ;
I414;2404;16;YANLIŞ;
I414;2405;16;YANLIŞ;
I414;2406;16;YANLIŞ;
I414;2407;16;YANLIŞ;
I414;2408;16;YANLIŞ;
I414;2409;16;YANLIŞ;
I414;2410;16;YANLIŞ;
I414;2411;16;YANLIŞ;
I414;2412;16;YANLIŞ;
I414;2413;16;YANLIŞ;
I414;2414;16;YANLIŞ;
I414;2415;16;YANLIŞ;
I414;2416;16;YANLIŞ;
I414;2417;16;YANLIŞ;
I414;2418;16;YANLIŞ;
I414;2419;16;YANLIŞ;
I414;2420;16;YANLIŞ;
I414;2421;16;YANLIŞ;
I414;2422;16;YANLIŞ;
I414;2423;16;YANLIŞ;
I414;2424;16;YANLIŞ;
I414;2425;16;YANLIŞ;
I414;2426;16;YANLIŞ;
I414;2427;16;YANLIŞ;
I414;2428;16;YANLIŞ;
I414;2429;16;YANLIŞ;
I414;2430;16;YANLIŞ;
I414;2431;16;YANLIŞ;
I414;2432;16;YANLIŞ;
I414;2433;16;YANLIŞ;
I414;2434;16;YANLIŞ;
I414;2435;16;YANLIŞ;
I414;2436;16;YANLIŞ;
I414;2437;16;YANLIŞ;
I414;2438;16;YANLIŞ;
I414;2439;16;YANLIŞ;
I414;2440;16;YANLIŞ;
I414;2441;16;YANLIŞ;
I414;2442;16;YANLIŞ;
I414;2443;16;YANLIŞ;
I414;2444;16;YANLIŞ;
I414;2445;16;YANLIŞ;
I414;2446;16;YANLIŞ;
I414;2447;16;YANLIŞ;
I414;2448;16;YANLIŞ;
I414;2449;16;YANLIŞ;
I414;2450;16;YANLIŞ;
I414;2451;16;YANLIŞ;
I414;2452;16;YANLIŞ;
I414;2453;16;YANLIŞ;
I414;2454;16;YANLIŞ;
I414;2455;16;YANLIŞ;
I414;2456;16;YANLIŞ;
I414;2457;16;YANLIŞ;
I414;2458;16;YANLIŞ;
I414;2459;16;YANLIŞ;
I414;2460;16;YANLIŞ;
I414;2461;16;YANLIŞ;
I414;2462;16;YANLIŞ;
I414;2463;16;YANLIŞ;
I414;2464;16;YANLIŞ;
I414;2465;16;YANLIŞ;
I414;2466;16;YANLIŞ;
I414;2467;16;YANLIŞ;
I414;2468;16;YANLIŞ;
I414;2469;16;YANLIŞ;
I414;2470;16;YANLIŞ;
I414;2471;16;YANLIŞ;
I414;2472;16;YANLIŞ;
I414;2473;16;YANLIŞ;
I414;2474;16;YANLIŞ;
I414;2475;16;YANLIŞ;
I414;2476;16;YANLIŞ;
I414;2477;16;YANLIŞ;
I414;2478;16;YANLIŞ;
I414;2479;16;YANLIŞ;
I414;2480;16;YANLIŞ;
I414;2481;16;YANLIŞ;
I414;2482;16;YANLIŞ;
I414;2483;16;YANLIŞ;
I414;2484;16;YANLIŞ;
I414;2485;16;YANLIŞ;
I414;2486;16;YANLIŞ;
I414;2487;16;YANLIŞ;
I414;2488;16;YANLIŞ;
I414;2489;16;YANLIŞ;
I414;2490;16;YANLIŞ;
I414;2491;16;YANLIŞ;
I414;2492;16;YANLIŞ;
I414;2493;16;YANLIŞ;
I414;2494;16;YANLIŞ;
I414;2495;16;YANLIŞ;
I414;2496;16;YANLIŞ;
I414;2497;16;YANLIŞ;
I414;2498;16;YANLIŞ;
I414;2499;16;YANLIŞ;
I414;2500;16;YANLIŞ;
I414;2501;16;YANLIŞ;
I414;2502;16;YANLIŞ;
I414;2503;16;YANLIŞ;
I414;2504;16;YANLIŞ;
I414;2505;16;YANLIŞ;
I414;2506;16;YANLIŞ;
I414;2507;16;YANLIŞ;
I414;2508;16;YANLIŞ;
I414;2509;16;YANLIŞ;
I414;2510;16;YANLIŞ;
I414;2511;16;YANLIŞ;
I414;2512;16;YANLIŞ;
I414;2513;16;YANLIŞ;
I414;2514;16;YANLIŞ;
I414;2515;16;YANLIŞ;
I414;2516;16;YANLIŞ;
I414;2517;16;YANLIŞ;
I414;2518;16;YANLIŞ;
I414;2519;16;YANLIŞ;
I414;2520;16;YANLIŞ;
I414;2521;16;YANLIŞ;
I414;2522;16;YANLIŞ;
I414;2523;16;YANLIŞ;
I414;2524;16;YANLIŞ;
I414;2525;16;YANLIŞ;
I414;2526;16;YANLIŞ;
I414;2527;16;YANLIŞ;
I414;2528;16;YANLIŞ;
I414;2529;16;YANLIŞ;
I414;2530;16;YANLIŞ;
I414;2531;16;YANLIŞ;
I414;2532;16;YANLIŞ;
I414;2533;16;YANLIŞ;
I414;2534;16;YANLIŞ;
I414;2535;16;YANLIŞ;
I414;2536;16;YANLIŞ;
I414;2537;16;YANLIŞ;
I414;2538;16;YANLIŞ;
I414;2539;16;YANLIŞ;
I414;2540;16;YANLIŞ;
I414;2541;16;YANLIŞ;
I414;2542;16;YANLIŞ;
I414;2543;16;YANLIŞ;
I414;2544;16;YANLIŞ;
I414;2545;16;YANLIŞ;
I414;2546;16;YANLIŞ;
I414;2547;16;YANLIŞ;
I414;2548;16;YANLIŞ;
I414;2549;16;YANLIŞ;
I414;2550;16;YANLIŞ;
I414;2551;16;YANLIŞ;
I414;2552;16;YANLIŞ;
I414;2553;16;YANLIŞ;
I414;2554;16;YANLIŞ;
I414;2555;16;YANLIŞ;
I414;2556;16;YANLIŞ;
I414;2557;16;YANLIŞ;
I414;2558;16;YANLIŞ;
I414;2559;16;YANLIŞ;
I414;2560;16;YANLIŞ;
I414;2561;16;YANLIŞ;
I414;2562;16;YANLIŞ;
I414;2563;16;YANLIŞ;
I414;2564;16;YANLIŞ;
I414;2565;16;YANLIŞ;
I414;2566;16;YANLIŞ;
I414;2567;16;YANLIŞ;
I414;2568;16;YANLIŞ;
I414;2569;16;YANLIŞ;
I414;2570;16;YANLIŞ;
I414;2571;16;YANLIŞ;
I414;2572;16;YANLIŞ;
I414;2573;16;YANLIŞ;
I414;2574;16;YANLIŞ;
I414;2575;16;YANLIŞ;
I414;2576;16;YANLIŞ;
I414;2577;16;YANLIŞ;
I414;2578;16;YANLIŞ;
I414;2579;16;YANLIŞ;
I414;2580;16;YANLIŞ;
I414;2581;16;YANLIŞ;
I414;2582;16;YANLIŞ;
I414;2583;16;YANLIŞ;
I414;2584;16;YANLIŞ;
I414;2585;16;YANLIŞ;
I414;2586;16;YANLIŞ;
I414;2587;16;YANLIŞ;
I414;2588;16;YANLIŞ;
I414;2589;16;YANLIŞ;
I414;2590;16;YANLIŞ;
I414;2591;16;YANLIŞ;
I414;I413;16;YANLIŞ;
I414;I412;16;YANLIŞ;
I414;I411;16;YANLIŞ;
I414;I410;16;YANLIŞ;
I414;I409;16;YANLIŞ;
I414;I408;16;YANLIŞ;
I414;I407;16;YANLIŞ;
I414;I406;16;YANLIŞ;
I414;I405;16;YANLIŞ;
I414;I404;16;YANLIŞ;
I414;I403;16;YANLIŞ;
I414;I402;16;YANLIŞ;
I414;I401;16;YANLIŞ;
I414;I399;16;YANLIŞ;
I414;I398;16;YANLIŞ;
I414;I397;16;YANLIŞ;
I414;I396;16;YANLIŞ;
I413;2251;16;YANLIŞ;
I413;2252;16;YANLIŞ;
I413;2253;16;YANLIŞ;
I413;2254;16;YANLIŞ;
I413;2255;16;YANLIŞ;
I413;2256;16;YANLIŞ;
I413;2257;16;YANLIŞ;
I413;2258;16;YANLIŞ;
I413;2259;16;YANLIŞ;
I413;2260;16;YANLIŞ;
I413;2261;16;YANLIŞ;
I413;2262;16;YANLIŞ;
I413;2263;16;YANLIŞ;
I413;2264;16;YANLIŞ;
I413;2265;16;YANLIŞ;
I413;2266;16;YANLIŞ;
I413;2267;16;YANLIŞ;
I413;2268;16;YANLIŞ;
I413;2269;16;YANLIŞ;
I413;2270;16;YANLIŞ;
I413;2271;16;YANLIŞ;
I413;2272;16;YANLIŞ;
I413;2273;16;YANLIŞ;
I413;2274;16;YANLIŞ;
I413;2275;16;YANLIŞ;
I413;2276;16;YANLIŞ;
I413;2277;16;YANLIŞ;
I413;2278;16;YANLIŞ;
I413;2279;16;YANLIŞ;
I413;2280;16;YANLIŞ;
I413;2281;16;YANLIŞ;
I413;2282;16;YANLIŞ;
I413;2283;16;YANLIŞ;
I413;2284;16;YANLIŞ;
I413;2285;16;YANLIŞ;
I413;2286;16;YANLIŞ;
I413;2287;16;YANLIŞ;
I413;2288;16;YANLIŞ;
I413;2289;16;YANLIŞ;
I413;2290;16;YANLIŞ;
I413;2291;16;YANLIŞ;
I413;2292;16;YANLIŞ;
I413;2293;16;YANLIŞ;
I413;2294;16;YANLIŞ;
I413;2295;16;YANLIŞ;
I413;2296;16;YANLIŞ;
I413;2297;16;YANLIŞ;
I413;2298;16;YANLIŞ;
I413;2299;16;YANLIŞ;
I413;2300;16;YANLIŞ;
I413;2301;16;YANLIŞ;
I413;2302;16;YANLIŞ;
I413;2303;16;YANLIŞ;
I413;2304;16;YANLIŞ;
I413;2305;16;YANLIŞ;
I413;2306;16;YANLIŞ;
I413;2307;16;YANLIŞ;
I413;2308;16;YANLIŞ;
I413;2309;16;YANLIŞ;
I413;2310;16;YANLIŞ;
I413;2311;16;YANLIŞ;
I413;2312;16;YANLIŞ;
I413;2313;16;YANLIŞ;
I413;2314;16;YANLIŞ;
I413;2315;16;YANLIŞ;
I413;2316;16;YANLIŞ;
I413;2317;16;YANLIŞ;
I413;2318;16;YANLIŞ;
I413;2319;16;YANLIŞ;
I413;2320;16;YANLIŞ;
I413;2321;16;YANLIŞ;
I413;2322;16;YANLIŞ;
I413;2323;16;YANLIŞ;
I413;2324;16;YANLIŞ;
I413;2325;16;YANLIŞ;
I413;2326;16;YANLIŞ;
I413;2327;16;YANLIŞ;
I413;2328;16;YANLIŞ;
I413;2329;16;YANLIŞ;
I413;2330;16;YANLIŞ;
I413;2331;16;YANLIŞ;
I413;2332;16;YANLIŞ;
I413;2333;16;YANLIŞ;
I413;2334;16;YANLIŞ;
I413;2335;16;YANLIŞ;
I413;2336;16;YANLIŞ;
I413;2337;16;YANLIŞ;
I413;2338;16;YANLIŞ;
I413;2339;16;YANLIŞ;
I413;2340;16;YANLIŞ;
I413;2341;16;YANLIŞ;
I413;2342;16;YANLIŞ;
I413;2343;16;YANLIŞ;
I413;2344;16;YANLIŞ;
I413;2345;16;YANLIŞ;
I413;2346;16;YANLIŞ;
I413;2347;16;YANLIŞ;
I413;2348;16;YANLIŞ;
I413;2349;16;YANLIŞ;
I413;2350;16;YANLIŞ;
I413;2351;16;YANLIŞ;
I413;2352;16;YANLIŞ;
I413;2353;16;YANLIŞ;
I413;2354;16;YANLIŞ;
I413;2355;16;YANLIŞ;
I413;2356;16;YANLIŞ;
I413;2357;16;YANLIŞ;
